order_id,customer_id,customer_loyalty_tier,customer_acquisition_channel,customer_signup_date,restaurant_id,restaurant_cuisine,restaurant_city,restaurant_rating,restaurant_avg_prep_time,menu_item_id,menu_item_name,menu_item_category,item_price,quantity,order_timestamp,delivery_timestamp,delivery_duration_actual,delivery_duration_estimated,delivery_fee,tip,total_amount,discount_code,discount_type,discount_value,order_status,weather_temperature,weather_precipitation,is_weekend,is_holiday,event_flag,delivery_delay,order_hour,order_day_of_week,calculated_total,total_amount_consistent
6001,9782,Silver,referral,2023-06-03,6,Mediterranean,Phoenix,3.0,34,31,Offer Beverage,Beverage,19.78,1,2023-10-18 10:07:56,,,63,4.6,4.26,26.66,PROMO-VOCR,percentage,1.98,cancelled,12.9,1.0,False,False,None,,10,2,26.66,True
10440,7655,Bronze,organic,2024-04-02,196,Chinese,Houston,4.9,26,1086,Claim Dessert,Dessert,5.17,1,2023-10-18 17:57:07,,,53,7.08,1.29,13.54,None,None,0.0,cancelled,18.9,0.0,False,False,None,,17,2,13.54,True
6779,96,Bronze,organic,2023-06-01,30,Indian,Phoenix,4.3,13,162,Later Pizza,Pizza,5.54,1,2023-10-18 19:55:20,2023-10-18 20:40:20,45.0,34,3.5,0.29,5.83,PROMO-GYEF,free_delivery,3.5,completed,17.7,0.0,False,False,None,11.0,19,2,5.83,True
4875,3933,Bronze,paid_ads,2023-03-22,106,Chinese,Phoenix,5.0,22,564,Season Main Course,Main Course,34.36,2,2023-10-18 19:56:00,2023-10-18 20:53:00,57.0,51,7.15,9.88,85.75,None,None,0.0,completed,10.0,1.6,False,False,None,6.0,19,2,85.75,True
8601,9552,Bronze,email,2023-02-11,29,Mediterranean,New York,4.8,30,158,Nothing Appetizer,Appetizer,17.71,2,2023-10-18 20:18:02,2023-10-18 21:14:02,56.0,46,2.96,1.29,37.67,PROMO-BADV,fixed_amount,2.0,completed,14.9,0.0,False,False,None,10.0,20,2,37.67,True
8454,6913,Bronze,paid_ads,2024-01-07,3,Mexican,San Antonio,3.3,26,13,Wait Dessert,Dessert,7.65,1,2023-10-19 00:03:32,2023-10-19 00:47:32,44.0,49,2.77,0.35,10.77,None,None,0.0,completed,13.2,0.0,False,False,None,-5.0,0,3,10.77,True
5454,6141,Bronze,social_media,2024-05-04,136,Mexican,San Diego,3.1,19,734,Once Beverage,Beverage,8.03,1,2023-10-19 02:06:11,2023-10-19 02:51:11,45.0,47,5.62,1.54,15.19,None,None,0.0,completed,15.7,0.0,False,False,None,-2.0,2,3,15.19,True
1829,1740,Bronze,paid_ads,2024-04-17,140,Italian,Houston,3.2,21,753,Few Dessert,Dessert,29.05,1,2023-10-19 05:04:58,2023-10-19 05:55:58,51.0,43,6.82,1.45,37.32,None,None,0.0,completed,17.0,0.0,False,False,None,8.0,5,3,37.32,True
5665,1353,Bronze,email,2024-12-26,60,Mexican,Chicago,3.2,27,309,Artist Pasta,Pasta,31.55,3,2023-10-19 05:28:43,2023-10-19 06:24:43,56.0,39,6.67,17.72,114.04,PROMO-FUWM,fixed_amount,5.0,completed,17.3,22.0,False,False,None,17.0,5,3,114.04,True
8555,4925,Bronze,paid_ads,2024-05-12,28,Chinese,Philadelphia,3.8,29,148,Usually Dessert,Dessert,8.82,1,2023-10-19 06:28:46,2023-10-19 07:37:46,69.0,54,5.25,0.89,14.96,None,None,0.0,completed,14.2,0.3,False,False,None,15.0,6,3,14.96,True
8361,5758,Bronze,paid_ads,2023-12-05,186,Mexican,San Diego,4.6,22,1021,Home Pasta,Pasta,24.52,1,2023-10-19 06:29:13,2023-10-19 07:03:13,34.0,33,5.82,2.94,27.46,PROMO-VJNT,free_delivery,5.82,completed,14.6,0.0,False,False,None,1.0,6,3,27.46,True
10568,1543,Gold,referral,2024-12-14,195,American,Chicago,3.7,15,1079,Lead Beverage,Beverage,6.37,3,2023-10-19 06:38:47,2023-10-19 07:29:47,51.0,42,3.54,1.24,23.89,None,None,0.0,completed,14.6,0.0,False,False,None,9.0,6,3,23.89,True
5505,5245,Bronze,referral,2024-09-28,169,American,Chicago,3.4,33,927,Thing Main Course,Main Course,12.53,3,2023-10-19 06:39:54,2023-10-19 07:30:54,51.0,45,5.3,5.16,42.75,PROMO-EXNU,free_delivery,5.3,completed,12.5,0.0,False,False,None,6.0,6,3,42.75,True
4784,831,Bronze,social_media,2024-03-24,108,Indian,Los Angeles,3.6,24,571,Use Main Course,Main Course,24.77,1,2023-10-19 08:31:57,2023-10-19 09:30:57,59.0,38,3.24,2.05,30.06,None,None,0.0,completed,14.2,12.1,False,False,None,21.0,8,3,30.06,True
8979,1606,Silver,organic,2023-04-13,124,American,Los Angeles,3.6,23,668,Respond Beverage,Beverage,6.57,1,2023-10-19 08:37:49,2023-10-19 09:24:49,47.0,35,7.56,0.29,14.42,None,None,0.0,completed,11.1,0.8,False,False,None,12.0,8,3,14.42,True
7630,4646,Bronze,social_media,2023-01-01,128,Italian,San Antonio,4.2,31,692,Image Dessert,Dessert,15.39,3,2023-10-19 09:04:35,2023-10-19 09:47:35,43.0,46,6.06,1.61,53.84,None,None,0.0,completed,14.7,0.0,False,False,None,-3.0,9,3,53.84,True
4944,7938,Bronze,social_media,2023-09-20,95,Japanese,Los Angeles,3.3,12,510,Ready Sushi,Sushi,17.65,2,2023-10-19 09:09:38,2023-10-19 09:33:38,24.0,25,5.38,8.82,49.5,None,None,0.0,completed,13.0,0.0,False,False,None,-1.0,9,3,49.5,True
5698,6853,Silver,organic,2023-05-22,111,Mediterranean,San Diego,3.9,31,586,His Main Course,Main Course,5.17,2,2023-10-19 10:09:28,2023-10-19 11:17:28,68.0,57,3.47,0.89,14.7,None,None,0.0,completed,15.9,0.0,False,False,None,11.0,10,3,14.7,True
5634,6517,Gold,paid_ads,2023-12-14,171,Mediterranean,Houston,3.2,22,937,Method Pizza,Pizza,25.07,1,2023-10-19 10:14:01,2023-10-19 11:00:01,46.0,42,4.44,5.04,30.11,PROMO-LCEV,free_delivery,4.44,completed,17.0,0.0,False,False,None,4.0,10,3,30.11,True
7126,222,Bronze,referral,2023-12-24,9,American,Philadelphia,3.0,28,45,Grow Pizza,Pizza,21.03,2,2023-10-19 13:50:27,2023-10-19 14:37:27,47.0,52,6.67,3.59,52.32,None,None,0.0,completed,9.8,0.0,False,False,None,-5.0,13,3,52.32,True
10621,3952,Bronze,paid_ads,2023-06-02,16,Mexican,Phoenix,3.5,18,86,Base Appetizer,Appetizer,31.9,1,2023-10-19 14:04:08,2023-10-19 14:54:08,50.0,45,3.43,4.97,36.87,PROMO-TLST,free_delivery,3.43,completed,15.2,0.0,False,False,None,5.0,14,3,36.87,True
4372,8723,Bronze,paid_ads,2024-04-26,51,American,Philadelphia,3.6,21,264,Space Burger,Burger,7.71,1,2023-10-19 15:30:24,,,44,2.76,1.62,12.09,None,None,0.0,cancelled,19.5,0.0,False,False,None,,15,3,12.09,True
10826,6494,Bronze,referral,2024-04-30,184,Fast Food,Phoenix,4.8,31,1008,Claim Burger,Burger,25.59,1,2023-10-19 16:14:15,2023-10-19 16:54:15,40.0,44,3.83,4.45,33.87,None,None,0.0,completed,14.0,0.0,False,False,None,-4.0,16,3,33.87,True
5096,9574,Gold,email,2023-09-04,42,American,San Antonio,4.9,12,216,Sound Pizza,Pizza,29.0,1,2023-10-19 22:49:08,2023-10-19 23:09:08,20.0,22,6.76,0.5,33.36,PROMO-GZJK,percentage,2.9,completed,10.3,0.0,False,False,None,-2.0,22,3,33.36,True
6754,4118,Bronze,organic,2023-03-24,43,Chinese,Houston,4.8,32,231,Sound Dessert,Dessert,15.25,1,2023-10-19 22:54:00,2023-10-19 23:44:00,50.0,49,7.29,0.73,23.27,None,None,0.0,completed,12.5,0.0,False,False,None,1.0,22,3,23.27,True
4155,5409,Bronze,email,2024-02-24,122,Mexican,Phoenix,4.4,18,654,Agent Beverage,Beverage,8.12,1,2023-10-19 23:03:37,,,29,4.48,1.77,14.37,None,None,0.0,cancelled,15.9,0.0,False,False,None,,23,3,14.37,True
7280,754,Bronze,organic,2023-11-21,130,Indian,San Diego,3.5,12,702,Wish Burger,Burger,25.23,1,2023-10-20 01:24:53,2023-10-20 02:01:53,37.0,32,6.68,2.97,24.88,PROMO-JKAH,fixed_amount,10.0,completed,16.7,0.0,False,False,None,5.0,1,4,24.88,True
10534,1189,Bronze,email,2024-05-29,131,Indian,New York,3.7,25,707,Yard Pasta,Pasta,9.61,1,2023-10-20 02:33:39,2023-10-20 03:22:39,49.0,42,3.98,1.44,15.03,None,None,0.0,completed,13.1,0.0,False,False,None,7.0,2,4,15.03,True
6960,7109,Bronze,paid_ads,2024-06-11,95,Japanese,Los Angeles,3.3,12,513,Region Sushi,Sushi,16.52,4,2023-10-20 08:27:09,2023-10-20 09:12:09,45.0,37,5.04,0.4,71.52,None,None,0.0,completed,15.6,0.0,False,False,None,8.0,8,4,71.52,True
1695,7488,Bronze,email,2023-11-09,60,Mexican,Chicago,3.2,27,305,Account Pasta,Pasta,20.67,1,2023-10-20 09:25:55,2023-10-20 10:23:55,58.0,56,2.11,2.52,25.3,None,None,0.0,completed,17.9,0.0,False,False,None,2.0,9,4,25.3,True
9779,8601,Bronze,organic,2024-08-17,67,Indian,Houston,4.4,25,351,Billion Pizza,Pizza,32.83,1,2023-10-20 09:47:18,2023-10-20 10:36:18,49.0,39,6.26,3.54,39.35,PROMO-INAK,percentage,3.28,completed,15.0,0.0,False,False,None,10.0,9,4,39.35,True
7838,797,Bronze,social_media,2023-01-21,149,Italian,San Diego,3.7,13,803,Parent Pasta,Pasta,8.84,1,2023-10-20 12:33:03,2023-10-20 13:08:03,35.0,34,6.3,1.52,16.66,None,None,0.0,completed,16.6,0.0,False,False,None,1.0,12,4,16.66,True
5787,5146,Bronze,organic,2023-01-10,85,American,Los Angeles,4.2,16,451,Over Appetizer,Appetizer,18.66,2,2023-10-20 12:59:40,,,36,2.59,2.56,42.47,None,None,0.0,cancelled,16.1,0.2,False,False,None,,12,4,42.47,True
5261,6678,Bronze,organic,2023-10-17,170,Japanese,San Antonio,3.1,27,933,Such Pizza,Pizza,23.39,1,2023-10-20 14:51:09,,,52,4.14,4.35,31.88,None,None,0.0,cancelled,15.4,0.0,False,False,None,,14,4,31.88,True
4526,861,Silver,paid_ads,2024-05-22,192,Fast Food,Chicago,3.8,30,1062,Stay Appetizer,Appetizer,22.15,4,2023-10-20 16:05:44,2023-10-20 16:50:44,45.0,50,4.89,14.86,108.35,None,None,0.0,completed,10.1,0.0,False,False,None,-5.0,16,4,108.35,True
2421,4172,Silver,paid_ads,2023-10-15,165,Chinese,San Antonio,4.9,24,902,Assume Dessert,Dessert,7.07,1,2023-10-20 19:28:43,2023-10-20 20:11:43,43.0,40,6.63,0.9,14.6,None,None,0.0,completed,15.6,0.0,False,False,None,3.0,19,4,14.6,True
1542,8176,Silver,email,2023-06-29,142,Italian,Houston,3.9,30,762,Letter Sushi,Sushi,30.79,1,2023-10-21 00:08:09,2023-10-21 01:07:09,59.0,45,6.93,2.89,40.61,None,None,0.0,completed,7.1,0.0,True,False,None,14.0,0,5,40.61,True
3973,366,Silver,organic,2024-12-06,136,Mexican,San Diego,3.1,19,733,Find Pizza,Pizza,28.48,2,2023-10-21 01:00:20,2023-10-21 01:45:20,45.0,45,6.3,4.3,67.56,None,None,0.0,completed,15.3,0.0,True,False,None,0.0,1,5,67.56,True
10063,1515,Silver,social_media,2024-06-09,12,American,San Antonio,4.4,21,63,Machine Dessert,Dessert,31.02,1,2023-10-21 01:58:00,2023-10-21 02:55:00,57.0,48,3.29,4.15,38.46,None,None,0.0,completed,12.1,0.0,True,False,None,9.0,1,5,38.46,True
5972,4937,Bronze,organic,2023-01-29,94,Japanese,Los Angeles,3.7,10,505,Of Sushi,Sushi,6.2,1,2023-10-21 04:30:59,2023-10-21 05:04:59,34.0,26,4.13,0.89,11.22,None,None,0.0,completed,14.4,2.4,True,False,None,8.0,4,5,11.22,True
3080,2935,Bronze,referral,2023-01-01,172,Mexican,San Diego,3.0,14,945,Relate Main Course,Main Course,31.16,1,2023-10-21 06:28:36,2023-10-21 07:04:36,36.0,33,3.47,3.49,38.12,None,None,0.0,completed,15.7,0.0,True,False,None,3.0,6,5,38.12,True
7733,9776,Silver,social_media,2023-08-21,51,American,Philadelphia,3.6,21,265,Car Burger,Burger,12.36,4,2023-10-21 06:51:00,2023-10-21 07:33:00,42.0,44,5.81,3.96,59.21,None,None,0.0,completed,21.3,0.0,True,False,None,-2.0,6,5,59.21,True
4801,499,Bronze,email,2023-06-16,100,Mexican,San Diego,3.2,33,535,Gun Appetizer,Appetizer,23.51,2,2023-10-21 07:57:00,2023-10-21 08:58:00,61.0,51,5.87,10.34,63.23,None,None,0.0,completed,13.2,0.0,True,False,None,10.0,7,5,63.23,True
8636,1370,Silver,social_media,2024-04-28,199,Mexican,San Diego,4.5,15,1103,Person Dessert,Dessert,26.42,1,2023-10-21 11:57:25,,,34,2.09,2.05,30.56,None,None,0.0,cancelled,14.2,0.0,True,False,None,,11,5,30.56,True
6051,9444,Silver,paid_ads,2024-09-20,172,Mexican,San Diego,3.0,14,946,Respond Pasta,Pasta,14.91,1,2023-10-21 17:25:59,2023-10-21 17:49:59,24.0,28,6.38,2.51,23.8,None,None,0.0,completed,16.6,0.0,True,False,None,-4.0,17,5,23.8,True
10232,8891,Bronze,paid_ads,2023-01-08,92,Indian,Chicago,3.1,18,495,Happy Dessert,Dessert,34.89,2,2023-10-21 18:07:15,2023-10-21 19:13:15,66.0,46,3.37,15.78,88.93,None,None,0.0,completed,11.0,0.2,True,False,None,20.0,18,5,88.93,True
8563,8117,Gold,referral,2024-04-13,165,Chinese,San Antonio,4.9,24,903,Design Sushi,Sushi,6.34,1,2023-10-21 20:45:10,2023-10-21 21:41:10,56.0,47,6.8,1.03,14.17,None,None,0.0,completed,18.1,0.0,True,False,None,9.0,20,5,14.17,True
9913,8324,Silver,social_media,2024-09-03,142,Italian,Houston,3.9,30,764,Republican Dessert,Dessert,8.99,1,2023-10-21 22:23:53,2023-10-21 23:15:53,52.0,43,6.99,0.82,16.8,None,None,0.0,completed,15.6,0.0,True,False,None,9.0,22,5,16.8,True
9143,5365,Bronze,referral,2024-12-01,157,American,Los Angeles,3.1,25,855,Official Appetizer,Appetizer,10.35,1,2023-10-22 01:17:20,2023-10-22 02:13:20,56.0,47,6.77,0.77,17.89,None,None,0.0,completed,15.2,1.8,True,False,None,9.0,1,6,17.89,True
4561,91,Bronze,referral,2023-08-11,65,American,Chicago,4.8,28,331,Eight Beverage,Beverage,22.67,1,2023-10-22 05:47:03,2023-10-22 06:54:03,67.0,48,4.44,4.84,31.95,None,None,0.0,completed,17.8,5.1,True,False,None,19.0,5,6,31.95,True
8868,472,Silver,referral,2024-12-04,165,Chinese,San Antonio,4.9,24,904,There Beverage,Beverage,12.85,2,2023-10-22 06:08:14,2023-10-22 06:59:14,51.0,37,4.08,3.15,32.93,None,None,0.0,completed,12.5,0.0,True,False,None,14.0,6,6,32.93,True
3166,6085,Silver,email,2024-05-15,56,Indian,Chicago,4.1,22,292,Nation Main Course,Main Course,26.72,2,2023-10-22 07:03:48,2023-10-22 07:47:48,44.0,32,4.6,7.93,65.97,None,None,0.0,completed,13.0,0.0,True,False,None,12.0,7,6,65.97,True
7424,9458,Bronze,social_media,2023-05-22,81,American,Houston,4.8,31,426,Former Dessert,Dessert,33.31,1,2023-10-22 08:49:55,2023-10-22 09:55:55,66.0,56,5.15,4.97,43.43,None,None,0.0,completed,14.6,6.0,True,False,None,10.0,8,6,43.43,True
2499,4483,Silver,organic,2023-10-12,57,Mediterranean,San Antonio,4.9,17,295,End Main Course,Main Course,25.8,1,2023-10-22 10:28:12,2023-10-22 11:25:12,57.0,44,3.49,3.44,32.73,None,None,0.0,completed,11.9,12.5,True,False,None,13.0,10,6,32.73,True
2935,5127,Gold,paid_ads,2023-08-27,154,Fast Food,San Diego,3.3,30,833,Thus Dessert,Dessert,9.8,2,2023-10-22 12:07:09,2023-10-22 13:15:09,68.0,46,7.58,4.56,31.74,None,None,0.0,completed,17.4,12.1,True,False,None,22.0,12,6,31.74,True
2490,1112,Bronze,social_media,2024-01-01,93,Chinese,New York,4.6,16,500,Hope Main Course,Main Course,18.88,1,2023-10-22 12:12:12,2023-10-22 13:01:12,49.0,34,5.01,4.39,28.28,None,None,0.0,completed,12.9,5.3,True,False,None,15.0,12,6,28.28,True
4794,598,Silver,paid_ads,2024-08-31,156,Chinese,San Antonio,4.3,22,845,Vote Pizza,Pizza,5.33,1,2023-10-22 12:12:50,2023-10-22 13:11:50,59.0,46,2.43,0.05,7.81,None,None,0.0,completed,15.5,0.0,True,False,None,13.0,12,6,7.81,True
2304,9100,Bronze,social_media,2023-08-14,122,Mexican,Phoenix,4.4,18,653,Dog Main Course,Main Course,15.23,1,2023-10-22 15:57:40,2023-10-22 16:36:40,39.0,35,7.97,1.93,25.13,None,None,0.0,completed,13.7,0.0,True,False,None,4.0,15,6,25.13,True
2815,7619,Bronze,paid_ads,2023-05-23,192,Fast Food,Chicago,3.8,30,1061,Others Pizza,Pizza,6.94,1,2023-10-22 18:16:41,,,51,4.89,0.98,10.81,PROMO-JJOE,fixed_amount,2.0,cancelled,14.0,0.0,True,False,None,,18,6,10.81,True
4692,1355,Silver,referral,2023-02-20,119,Mediterranean,San Antonio,3.3,34,634,Store Appetizer,Appetizer,21.7,1,2023-10-22 18:20:12,2023-10-22 19:08:12,48.0,44,7.67,5.02,34.39,None,None,0.0,completed,12.2,0.0,True,False,None,4.0,18,6,34.39,True
6315,7878,Bronze,referral,2024-05-07,139,American,Houston,3.9,15,750,These Appetizer,Appetizer,21.06,2,2023-10-22 18:42:53,,,40,4.33,0.73,42.18,PROMO-SRSP,fixed_amount,5.0,cancelled,13.0,0.0,True,False,None,,18,6,42.18,True
2532,2390,Bronze,paid_ads,2024-02-17,76,Chinese,Houston,4.0,13,396,Weight Appetizer,Appetizer,29.56,2,2023-10-22 20:46:05,2023-10-22 21:27:05,41.0,42,3.34,11.66,74.12,None,None,0.0,completed,13.2,0.0,True,False,None,-1.0,20,6,74.12,True
5852,4076,Bronze,paid_ads,2023-07-31,189,American,New York,4.5,18,1046,Person Burger,Burger,26.91,1,2023-10-22 22:31:46,2023-10-22 23:25:46,54.0,41,6.41,4.32,37.64,None,None,0.0,completed,13.8,3.8,True,False,None,13.0,22,6,37.64,True
4767,464,Gold,social_media,2023-03-21,92,Indian,Chicago,3.1,18,495,Happy Dessert,Dessert,34.89,1,2023-10-23 01:45:23,2023-10-23 02:32:23,47.0,42,4.58,6.39,40.86,PROMO-HQJC,fixed_amount,5.0,completed,13.3,0.0,False,False,None,5.0,1,0,40.86,True
8001,1073,Gold,paid_ads,2023-12-31,168,American,Los Angeles,4.8,19,926,Wait Pizza,Pizza,9.54,1,2023-10-23 02:20:43,2023-10-23 02:58:43,38.0,39,7.28,0.7,17.52,None,None,0.0,completed,12.5,0.0,False,False,None,-1.0,2,0,17.52,True
8077,5447,Silver,organic,2023-06-11,173,Fast Food,Los Angeles,3.2,32,950,Company Dessert,Dessert,18.54,1,2023-10-23 02:25:02,2023-10-23 03:14:02,49.0,45,4.78,3.46,26.78,None,None,0.0,completed,10.1,0.0,False,False,None,4.0,2,0,26.78,True
10888,474,Gold,organic,2023-12-16,188,American,San Antonio,3.4,11,1039,Whatever Main Course,Main Course,18.5,2,2023-10-23 03:07:15,2023-10-23 03:44:15,37.0,24,4.02,2.61,43.63,None,None,0.0,completed,13.7,0.0,False,False,None,13.0,3,0,43.63,True
4603,4984,Silver,social_media,2023-11-30,191,American,Chicago,5.0,10,1054,Fish Burger,Burger,13.03,1,2023-10-23 03:44:25,2023-10-23 04:21:25,37.0,27,7.79,2.2,23.02,None,None,0.0,completed,16.5,6.7,False,False,None,10.0,3,0,23.02,True
8151,939,Silver,referral,2023-03-24,190,Japanese,New York,4.6,12,1053,Spring Pizza,Pizza,13.56,1,2023-10-23 04:30:30,2023-10-23 05:22:30,52.0,40,6.97,2.67,23.2,None,None,0.0,completed,11.6,0.0,False,False,None,12.0,4,0,23.2,True
10532,1311,Bronze,paid_ads,2024-03-18,30,Indian,Phoenix,4.3,13,160,Skin Pasta,Pasta,22.59,1,2023-10-23 05:27:02,2023-10-23 06:15:02,48.0,37,3.22,4.42,30.23,None,None,0.0,completed,18.7,0.6,False,False,None,11.0,5,0,30.23,True
8622,7192,Silver,email,2024-11-16,124,American,Los Angeles,3.6,23,670,Not Pizza,Pizza,34.86,1,2023-10-23 06:44:32,,,34,4.92,4.74,44.52,None,None,0.0,cancelled,10.0,0.0,False,False,None,,6,0,44.52,True
2627,2341,Bronze,paid_ads,2024-01-20,116,Indian,San Diego,4.4,12,620,Since Main Course,Main Course,30.78,2,2023-10-23 12:03:33,,,30,2.67,6.36,70.59,None,None,0.0,cancelled,10.5,0.0,False,False,None,,12,0,70.59,True
3123,3521,Bronze,paid_ads,2024-12-28,117,Italian,Chicago,3.8,28,627,Relationship Dessert,Dessert,23.99,1,2023-10-23 12:08:05,2023-10-23 12:54:05,46.0,49,2.64,1.46,28.09,None,None,0.0,completed,9.8,0.0,False,False,None,-3.0,12,0,28.09,True
3942,4057,Bronze,social_media,2023-06-15,52,Japanese,New York,3.8,26,272,Evidence Appetizer,Appetizer,11.45,1,2023-10-23 12:52:03,2023-10-23 13:42:03,50.0,49,7.11,0.1,18.66,None,None,0.0,completed,18.1,0.0,False,False,None,1.0,12,0,18.66,True
6924,1087,Bronze,email,2024-09-10,80,Indian,Los Angeles,4.6,21,420,Article Main Course,Main Course,29.78,1,2023-10-23 13:37:34,2023-10-23 14:27:34,50.0,41,7.58,0.36,37.72,None,None,0.0,completed,13.9,9.6,False,False,None,9.0,13,0,37.72,True
10838,7698,Bronze,paid_ads,2024-08-15,157,American,Los Angeles,3.1,25,850,Wait Pasta,Pasta,16.05,1,2023-10-23 14:23:24,2023-10-23 15:14:24,51.0,43,6.42,1.68,17.73,PROMO-GWCI,free_delivery,6.42,completed,19.3,4.2,False,False,None,8.0,14,0,17.73,True
7547,7105,Bronze,organic,2024-04-03,91,Mediterranean,New York,3.1,17,489,Note Pasta,Pasta,14.87,3,2023-10-23 20:47:14,2023-10-23 21:20:14,33.0,34,7.93,1.06,53.6,None,None,0.0,completed,10.1,0.0,False,False,None,-1.0,20,0,53.6,True
7835,6733,Silver,organic,2023-03-12,33,Indian,Houston,4.2,25,176,Claim Main Course,Main Course,16.97,2,2023-10-23 21:41:31,2023-10-23 22:13:31,32.0,36,2.26,0.95,37.15,None,None,0.0,completed,22.2,0.0,False,False,None,-4.0,21,0,37.15,True
9552,260,Bronze,organic,2024-04-19,148,Fast Food,Houston,3.1,18,796,To Pizza,Pizza,33.79,1,2023-10-23 22:47:27,2023-10-23 23:20:27,33.0,28,3.98,1.64,39.41,None,None,0.0,completed,12.4,3.1,False,False,None,5.0,22,0,39.41,True
9711,1657,Bronze,paid_ads,2024-10-19,142,Italian,Houston,3.9,30,762,Letter Sushi,Sushi,30.79,1,2023-10-24 01:06:24,2023-10-24 02:12:24,66.0,50,2.78,3.7,32.27,PROMO-YEYE,fixed_amount,5.0,completed,14.3,0.8,False,False,None,16.0,1,1,32.27,True
2973,6291,Bronze,referral,2024-08-24,87,Japanese,New York,3.9,22,467,Relationship Beverage,Beverage,6.0,1,2023-10-24 01:41:30,2023-10-24 02:33:30,52.0,41,6.68,0.89,8.57,PROMO-KXBL,fixed_amount,5.0,completed,14.4,0.0,False,False,None,11.0,1,1,8.57,True
8647,5914,Silver,paid_ads,2023-07-09,83,Mexican,Philadelphia,3.8,19,440,Cultural Burger,Burger,28.9,1,2023-10-24 03:45:11,2023-10-24 04:31:11,46.0,41,7.33,5.02,33.92,PROMO-SXCL,free_delivery,7.33,completed,15.8,0.0,False,False,None,5.0,3,1,33.92,True
4135,7974,Silver,social_media,2023-07-31,195,American,Chicago,3.7,15,1080,High Appetizer,Appetizer,12.17,1,2023-10-24 04:13:45,2023-10-24 05:00:45,47.0,41,4.67,1.48,18.32,None,None,0.0,completed,15.1,0.0,False,False,None,6.0,4,1,18.32,True
10448,592,Bronze,referral,2023-01-06,52,Japanese,New York,3.8,26,273,News Sushi,Sushi,21.2,4,2023-10-24 04:54:12,2023-10-24 05:33:12,39.0,38,6.97,14.09,98.89,PROMO-KLCB,free_delivery,6.97,completed,15.1,0.0,False,False,None,1.0,4,1,98.89,True
10269,5868,Bronze,paid_ads,2024-08-16,130,Indian,San Diego,3.5,12,702,Wish Burger,Burger,25.23,1,2023-10-24 05:36:19,2023-10-24 06:26:19,50.0,37,7.08,5.44,37.75,None,None,0.0,completed,18.3,0.0,False,False,None,13.0,5,1,37.75,True
4508,9625,Bronze,social_media,2023-09-13,189,American,New York,4.5,18,1045,Bag Dessert,Dessert,13.92,1,2023-10-24 08:34:05,2023-10-24 09:32:05,58.0,45,2.83,1.3,18.05,None,None,0.0,completed,13.5,0.0,False,False,None,13.0,8,1,18.05,True
8091,5578,Bronze,organic,2024-06-04,31,Mexican,Philadelphia,4.6,30,165,Inside Dessert,Dessert,32.67,1,2023-10-24 10:11:36,2023-10-24 11:06:36,55.0,58,4.25,5.62,42.54,None,None,0.0,completed,13.5,0.0,False,False,None,-3.0,10,1,42.54,True
6298,229,Silver,email,2023-08-23,162,Italian,New York,4.3,27,883,Front Dessert,Dessert,10.53,1,2023-10-24 10:34:58,2023-10-24 11:38:58,64.0,52,3.12,1.73,15.38,None,None,0.0,completed,19.3,0.0,False,False,None,12.0,10,1,15.38,True
5104,9561,Bronze,paid_ads,2024-02-19,181,Mexican,San Diego,3.2,20,992,Notice Burger,Burger,32.04,1,2023-10-24 12:31:32,2023-10-24 13:30:32,59.0,47,6.01,5.1,43.15,None,None,0.0,completed,15.4,0.0,False,False,None,12.0,12,1,43.15,True
3325,1625,Bronze,referral,2023-11-12,174,Indian,San Diego,4.4,33,956,None Beverage,Beverage,16.16,2,2023-10-24 13:15:47,2023-10-24 14:26:47,71.0,58,4.31,4.71,36.49,PROMO-FQKW,percentage,4.85,completed,13.2,0.0,False,False,None,13.0,13,1,36.49,True
7222,7091,Silver,email,2024-08-14,162,Italian,New York,4.3,27,885,Now Burger,Burger,5.79,3,2023-10-24 16:28:20,2023-10-24 17:26:20,58.0,45,6.0,3.15,26.52,None,None,0.0,completed,17.1,5.4,False,False,None,13.0,16,1,26.52,True
2570,3980,Silver,referral,2023-03-19,36,Mexican,Houston,4.4,22,188,Newspaper Pizza,Pizza,28.41,1,2023-10-24 19:35:54,2023-10-24 20:23:54,48.0,44,7.25,5.81,41.47,None,None,0.0,completed,14.5,6.9,False,False,None,4.0,19,1,41.47,True
6300,740,Silver,referral,2023-01-28,40,Fast Food,San Diego,3.4,23,208,Coach Appetizer,Appetizer,13.17,1,2023-10-24 20:18:56,2023-10-24 21:17:56,59.0,44,4.47,1.29,18.93,None,None,0.0,completed,20.5,1.4,False,False,None,15.0,20,1,18.93,True
2202,6522,Bronze,organic,2023-01-14,14,Fast Food,San Antonio,3.4,28,74,Value Beverage,Beverage,22.61,1,2023-10-24 21:41:40,2023-10-24 22:41:40,60.0,49,7.82,3.7,26.31,PROMO-VFXE,free_delivery,7.82,completed,12.1,0.0,False,False,None,11.0,21,1,26.31,True
6602,3175,Bronze,email,2023-02-09,125,Mexican,Philadelphia,4.9,24,674,Business Dessert,Dessert,25.7,1,2023-10-24 22:33:04,2023-10-24 23:24:04,51.0,38,4.44,1.6,31.74,None,None,0.0,completed,15.9,0.0,False,False,None,13.0,22,1,31.74,True
